student_id,full_name,governorate,district,lat,lng,gender,status
BGD008636,Mustafa Hassan Al-Zubaidi,Baghdad,Kadhimiyah,33.35186,44.35914,M,active
BGD008637,Hussein Omar Al-Rubaie,Baghdad,Rusafa,33.35898,44.41802,M,active
BGD008638,Fatima Karrar Al-Baghdadi,Baghdad,Karkh,33.33441,44.29261,F,active
BGD008639,Mustafa Hussein Al-Azzawi,Baghdad,Mansour,33.32738,44.32627,M,active
BGD008640,Maryam Mustafa Al-Mosuli,Baghdad,Kadhimiyah,33.39466,44.36738,F,active
BGD008641,Dina Ali Al-Jubouri,Baghdad,Abu Ghraib,33.34183,44.21029,F,active
BGD008642,Maryam Yusuf Al-Rubaie,Baghdad,Kadhimiyah,33.33692,44.29176,F,active
BGD008643,Mustafa Ahmed Al-Saadi,Baghdad,Rusafa,33.31521,44.39014,M,active
BGD008644,Aya Ahmed Al-Tamimi,Baghdad,Kadhimiyah,33.35845,44.34503,F,active
BGD008645,Ahmed Mustafa Al-Dulaimi,Baghdad,Sadr City,33.38818,44.44919,M,active
BGD008646,Zaid Zaid Al-Baghdadi,Baghdad,Kadhimiyah,33.39148,44.3358,M,active
BGD008647,Mohammed Karrar Al-Janabi,Baghdad,Abu Ghraib,33.30057,44.17333,M,active
BGD008648,Zainab Mustafa Al-Khafaji,Baghdad,Sadr City,33.41735,44.45062,F,active
BGD008649,Sara Ahmed Al-Jubouri,Baghdad,Abu Ghraib,33.29762,44.1785,F,active
BGD008650,Mustafa Mohammed Al-Hamdani,Baghdad,Mahmudiyah,33.05978,44.33895,M,active
BGD008651,Zainab Omar Al-Mosuli,Baghdad,Mansour,33.33087,44.35079,F,active
BGD008652,Rania Mustafa Al-Obaidi,Baghdad,Abu Ghraib,33.2822,44.1899,F,active
BGD008653,Ali Hussein Al-Janabi,Baghdad,Abu Ghraib,33.32789,44.12864,M,active
BGD008654,Omar Zaid Al-Rubaie,Baghdad,Karkh,33.31563,44.39085,M,active
BGD008655,Hassan Karrar Al-Saadi,Baghdad,Mahmudiyah,33.03582,44.33998,M,active
BGD008656,Hussein Hassan Al-Mosuli,Baghdad,Karkh,33.29184,44.31198,M,active
BGD008657,Mohammed Hussein Al-Hamdani,Baghdad,Mahmudiyah,33.04552,44.35184,M,active
BGD008658,Omar Hussein Al-Zubaidi,Baghdad,Mahmudiyah,33.02295,44.32624,M,active
BGD008659,Noor Karrar Al-Obaidi,Baghdad,Mansour,33.35327,44.32439,F,active
BGD008660,Layla Omar Al-Obaidi,Baghdad,Sadr City,33.3866,44.4486,F,active
BGD008661,Zaid Mohammed Al-Azzawi,Baghdad,Karkh,33.30202,44.35386,M,active
BGD008662,Zainab Zaid Al-Basri,Baghdad,Sadr City,33.38511,44.41686,F,active
BGD008663,Layla Karrar Al-Hamdani,Baghdad,Adhamiyah,33.36019,44.34086,F,active
BGD008664,Omar Ahmed Al-Baghdadi,Baghdad,Adhamiyah,33.38256,44.37717,M,active
BGD008665,Rania Omar Al-Shammari,Baghdad,Karkh,33.32793,44.36115,F,active
BGD008666,Fatima Yusuf Al-Hamdani,Baghdad,Abu Ghraib,33.26881,44.23235,F,active
BGD008667,Fatima Omar Al-Tamimi,Baghdad,Mansour,33.34061,44.31109,F,active
BGD008668,Zaid Karrar Al-Janabi,Baghdad,Karkh,33.31072,44.37857,M,active
BGD008669,Ali Hassan Al-Saadi,Baghdad,Karkh,33.32448,44.36035,M,active
BGD008670,Mohammed Ahmed Al-Tamimi,Baghdad,Abu Ghraib,33.33346,44.18521,M,active
BGD008671,Yusuf Omar Al-Tamimi,Baghdad,Sadr City,33.41277,44.47773,M,active
BGD008672,Ahmed Hussein Al-Baghdadi,Baghdad,Mansour,33.30304,44.33763,M,active
BGD008673,Mustafa Hussein Al-Khafaji,Baghdad,Adhamiyah,33.34031,44.35876,M,active
BGD008674,Ali Ahmed Al-Saadi,Baghdad,Mansour,33.3728,44.36436,M,active
BGD008675,Maryam Mustafa Al-Dulaimi,Baghdad,Sadr City,33.37958,44.45633,F,active
BGD008676,Karrar Mohammed Al-Jubouri,Baghdad,Abu Ghraib,33.23863,44.19691,M,active
BGD008677,Dina Karrar Al-Shammari,Baghdad,Mansour,33.2885,44.28127,F,active
BGD008678,Zaid Karrar Al-Janabi,Baghdad,Kadhimiyah,33.38299,44.32434,M,active
BGD008679,Hassan Hassan Al-Baghdadi,Baghdad,Adhamiyah,33.40795,44.37772,M,active
BGD008680,Maryam Yusuf Al-Saadi,Baghdad,Adhamiyah,33.36802,44.37312,F,active
BGD008681,Zaid Zaid Al-Rubaie,Baghdad,Mansour,33.2927,44.29836,M,active
BGD008682,Rania Yusuf Al-Zubaidi,Baghdad,Kadhimiyah,33.37173,44.32331,F,active
BGD008683,Hawraa Karrar Al-Jubouri,Baghdad,Mahmudiyah,33.05733,44.32895,F,active
BGD008684,Rania Omar Al-Zubaidi,Baghdad,Mansour,33.3492,44.30926,F,active
BGD008685,Karrar Yusuf Al-Jubouri,Baghdad,Mansour,33.31191,44.29427,M,active
BGD008686,Zaid Zaid Al-Khafaji,Baghdad,Rusafa,33.30381,44.44497,M,active
BGD008687,Noor Ahmed Al-Rubaie,Baghdad,Mansour,33.30074,44.33025,F,active
BGD008688,Ahmed Mohammed Al-Tamimi,Baghdad,Abu Ghraib,33.29911,44.18226,M,active
BGD008689,Omar Ali Al-Mosuli,Baghdad,Adhamiyah,33.38813,44.39522,M,active
BGD008690,Layla Hassan Al-Tamimi,Baghdad,Karkh,33.29364,44.38442,F,active
BGD008691,Dina Ahmed Al-Dulaimi,Baghdad,Mahmudiyah,33.05076,44.33547,F,active
BGD008692,Karrar Omar Al-Baghdadi,Baghdad,Adhamiyah,33.37755,44.39316,M,active
BGD008693,Karrar Yusuf Al-Hamdani,Baghdad,Mansour,33.31278,44.31774,M,active
BGD008694,Ahmed Hussein Al-Obaidi,Baghdad,Mahmudiyah,33.03826,44.31032,M,active
BGD008695,Omar Yusuf Al-Janabi,Baghdad,Mansour,33.28686,44.32899,M,active
BGD008696,Noor Hassan Al-Rubaie,Baghdad,Abu Ghraib,33.24895,44.20331,F,active
BGD008697,Zainab Karrar Al-Azzawi,Baghdad,Abu Ghraib,33.30621,44.16479,F,active
BGD008698,Hawraa Omar Al-Khafaji,Baghdad,Mansour,33.33574,44.31242,F,active
BGD008699,Zaid Yusuf Al-Zubaidi,Baghdad,Sadr City,33.36743,44.50997,M,active
BGD008700,Ali Ali Al-Basri,Baghdad,Mansour,33.31008,44.36057,M,active
BGD008701,Hawraa Hussein Al-Baghdadi,Baghdad,Mansour,33.31681,44.30813,F,active
BGD008702,Mohammed Karrar Al-Shammari,Baghdad,Kadhimiyah,33.37912,44.3225,M,active
BGD008703,Hassan Hussein Al-Shammari,Baghdad,Abu Ghraib,33.30801,44.22314,M,active
BGD008704,Hawraa Zaid Al-Basri,Baghdad,Adhamiyah,33.36178,44.37941,F,active
BGD008705,Aya Hassan Al-Khafaji,Baghdad,Adhamiyah,33.39273,44.36508,F,active
BGD008706,Yusuf Mustafa Al-Khafaji,Baghdad,Mahmudiyah,33.06559,44.35618,M,active
BGD008707,Ahmed Zaid Al-Tamimi,Baghdad,Abu Ghraib,33.29666,44.19317,M,active
BGD008708,Yusuf Mustafa Al-Basri,Baghdad,Mansour,33.3102,44.32243,M,active
BGD008709,Ahmed Zaid Al-Khafaji,Baghdad,Sadr City,33.39393,44.45162,M,active
BGD008710,Sara Karrar Al-Dulaimi,Baghdad,Adhamiyah,33.36782,44.41615,F,active
BGD008711,Maryam Hussein Al-Khafaji,Baghdad,Mansour,33.29864,44.31629,F,active
BGD008712,Mustafa Omar Al-Dulaimi,Baghdad,Karkh,33.23878,44.3536,M,active
BGD008713,Yusuf Ahmed Al-Jubouri,Baghdad,Adhamiyah,33.38064,44.31988,M,active
BGD008714,Mustafa Ali Al-Tamimi,Baghdad,Mahmudiyah,33.04023,44.37967,M,active
BGD008715,Zainab Omar Al-Zubaidi,Baghdad,Karkh,33.2884,44.33739,F,active
BGD008716,Zainab Yusuf Al-Basri,Baghdad,Mansour,33.31161,44.32177,F,active
BGD008717,Dina Karrar Al-Zubaidi,Baghdad,Kadhimiyah,33.34265,44.36179,F,active
BGD008718,Yusuf Omar Al-Shammari,Baghdad,Kadhimiyah,33.36909,44.31638,M,active
BGD008719,Mustafa Zaid Al-Dulaimi,Baghdad,Adhamiyah,33.39728,44.3862,M,active
BGD008720,Noor Mustafa Al-Saadi,Baghdad,Adhamiyah,33.41108,44.37563,F,active
BGD008721,Hawraa Ahmed Al-Janabi,Baghdad,Karkh,33.31721,44.30375,F,active
BGD008722,Layla Yusuf Al-Baghdadi,Baghdad,Abu Ghraib,33.2812,44.17807,F,active
BGD008723,Mohammed Karrar Al-Basri,Baghdad,Adhamiyah,33.33406,44.40692,M,active
BGD008724,Noor Zaid Al-Rubaie,Baghdad,Kadhimiyah,33.35657,44.27516,F,active
BGD008725,Noor Hussein Al-Basri,Baghdad,Karkh,33.32366,44.34157,F,active
BGD008726,Maryam Omar Al-Dulaimi,Baghdad,Sadr City,33.3788,44.43747,F,active
BGD008727,Aya Zaid Al-Khafaji,Baghdad,Sadr City,33.39661,44.46491,F,active
BGD008728,Ahmed Hassan Al-Khafaji,Baghdad,Abu Ghraib,33.29763,44.1881,M,active
BGD008729,Aya Yusuf Al-Basri,Baghdad,Karkh,33.29485,44.37576,F,active
BGD008730,Mohammed Zaid Al-Shammari,Baghdad,Sadr City,33.38594,44.42408,M,active
BGD008731,Layla Hassan Al-Baghdadi,Baghdad,Sadr City,33.39703,44.43879,F,active
BGD008732,Ali Mustafa Al-Mosuli,Baghdad,Mansour,33.35147,44.34038,M,active
BGD008733,Zainab Yusuf Al-Zubaidi,Baghdad,Adhamiyah,33.39855,44.32453,F,active
BGD008734,Omar Yusuf Al-Hamdani,Baghdad,Rusafa,33.33474,44.42206,M,active
BGD008735,Yusuf Mustafa Al-Mosuli,Baghdad,Adhamiyah,33.40523,44.36954,M,active
BGD008736,Sara Mustafa Al-Hamdani,Baghdad,Adhamiyah,33.37373,44.37276,F,active
BGD008737,Dina Karrar Al-Zubaidi,Baghdad,Rusafa,33.3481,44.4063,F,active
BGD008738,Hawraa Hussein Al-Jubouri,Baghdad,Abu Ghraib,33.28034,44.17251,F,active
BGD008739,Karrar Hassan Al-Zubaidi,Baghdad,Adhamiyah,33.29111,44.39239,M,active
BGD008740,Yusuf Yusuf Al-Rubaie,Baghdad,Rusafa,33.33981,44.44999,M,active
BGD008741,Hassan Ahmed Al-Rubaie,Baghdad,Sadr City,33.39239,44.45043,M,active
BGD008742,Sara Karrar Al-Azzawi,Baghdad,Adhamiyah,33.36582,44.39677,F,active
BGD008743,Sara Ali Al-Dulaimi,Baghdad,Adhamiyah,33.41696,44.3187,F,active
BGD008744,Hassan Karrar Al-Shammari,Baghdad,Mansour,33.35188,44.33949,M,active
BGD008745,Zainab Ali Al-Dulaimi,Baghdad,Karkh,33.33271,44.33653,F,active
BGD008746,Hawraa Ali Al-Saadi,Baghdad,Kadhimiyah,33.37252,44.34842,F,active
BGD008747,Zainab Mohammed Al-Tamimi,Baghdad,Abu Ghraib,33.28733,44.18642,F,active
BGD008748,Omar Karrar Al-Jubouri,Baghdad,Kadhimiyah,33.3878,44.35974,M,active
BGD008749,Dina Omar Al-Obaidi,Baghdad,Adhamiyah,33.39761,44.40331,F,active
BGD008750,Yusuf Ali Al-Tamimi,Baghdad,Sadr City,33.4086,44.44708,M,active
BGD008751,Sara Hassan Al-Azzawi,Baghdad,Kadhimiyah,33.3706,44.30462,F,active
BGD008752,Mustafa Hassan Al-Dulaimi,Baghdad,Sadr City,33.41678,44.49234,M,active
BGD008753,Hussein Hussein Al-Tamimi,Baghdad,Adhamiyah,33.36641,44.35155,M,active
BGD008754,Sara Ali Al-Tamimi,Baghdad,Karkh,33.32251,44.33799,F,active
BGD008755,Ali Zaid Al-Zubaidi,Baghdad,Kadhimiyah,33.38634,44.32336,M,active
BGD008756,Zaid Ahmed Al-Azzawi,Baghdad,Adhamiyah,33.38601,44.35903,M,active
BGD008757,Ali Mohammed Al-Janabi,Baghdad,Mahmudiyah,33.04683,44.34512,M,active
BGD008758,Hassan Ali Al-Saadi,Baghdad,Mahmudiyah,33.00467,44.37174,M,active
BGD008759,Layla Zaid Al-Mosuli,Baghdad,Kadhimiyah,33.31893,44.33276,F,active
BGD008760,Karrar Yusuf Al-Jubouri,Baghdad,Abu Ghraib,33.31077,44.19013,M,active
BGD008761,Noor Mohammed Al-Basri,Baghdad,Adhamiyah,33.37567,44.36884,F,active
BGD008762,Noor Mohammed Al-Janabi,Baghdad,Kadhimiyah,33.42169,44.28593,F,active
BGD008763,Fatima Ahmed Al-Saadi,Baghdad,Rusafa,33.32463,44.44209,F,active
BGD008764,Mustafa Ahmed Al-Khafaji,Baghdad,Mansour,33.28397,44.29293,M,active
BGD008765,Omar Ali Al-Jubouri,Baghdad,Adhamiyah,33.42847,44.39385,M,active
BGD008766,Hussein Hussein Al-Azzawi,Baghdad,Mansour,33.3126,44.36162,M,active
BGD008767,Maryam Mohammed Al-Tamimi,Baghdad,Kadhimiyah,33.37948,44.31311,F,active
BGD008768,Maryam Zaid Al-Hamdani,Baghdad,Mansour,33.30497,44.29255,F,active
BGD008769,Yusuf Ali Al-Rubaie,Baghdad,Mansour,33.31576,44.31189,M,active
BGD008770,Hawraa Mohammed Al-Baghdadi,Baghdad,Mahmudiyah,33.04313,44.38311,F,active
BGD008771,Omar Hussein Al-Hamdani,Baghdad,Adhamiyah,33.39029,44.36524,M,active
BGD008772,Dina Zaid Al-Dulaimi,Baghdad,Rusafa,33.31113,44.40019,F,active
BGD008773,Dina Mustafa Al-Khafaji,Baghdad,Mahmudiyah,33.04025,44.37957,F,active
BGD008774,Zainab Mohammed Al-Azzawi,Baghdad,Abu Ghraib,33.33865,44.17884,F,active
BGD008775,Karrar Zaid Al-Saadi,Baghdad,Mahmudiyah,33.06579,44.38826,M,active
BGD008776,Dina Yusuf Al-Jubouri,Baghdad,Abu Ghraib,33.32245,44.20102,F,active
BGD008777,Hussein Hassan Al-Shammari,Baghdad,Karkh,33.30279,44.37957,M,active
BGD008778,Zaid Mustafa Al-Zubaidi,Baghdad,Mansour,33.36203,44.29054,M,active
BGD008779,Hussein Ahmed Al-Obaidi,Baghdad,Karkh,33.334,44.38343,M,active
BGD008780,Hawraa Mustafa Al-Janabi,Baghdad,Adhamiyah,33.38511,44.39961,F,active
BGD008781,Omar Zaid Al-Janabi,Baghdad,Abu Ghraib,33.32939,44.13501,M,active
BGD008782,Aya Hassan Al-Azzawi,Baghdad,Mansour,33.29155,44.33646,F,active
BGD008783,Hawraa Hassan Al-Tamimi,Baghdad,Mansour,33.33066,44.30733,F,active
BGD008784,Karrar Hassan Al-Shammari,Baghdad,Mahmudiyah,33.03965,44.38247,M,active
BGD008785,Rania Yusuf Al-Baghdadi,Baghdad,Kadhimiyah,33.36725,44.35195,F,active
BGD008786,Mohammed Zaid Al-Hamdani,Baghdad,Kadhimiyah,33.38501,44.3697,M,active
BGD008787,Fatima Ali Al-Khafaji,Baghdad,Mansour,33.31759,44.33923,F,active
BGD008788,Yusuf Ahmed Al-Rubaie,Baghdad,Adhamiyah,33.35143,44.40781,M,active
BGD008789,Zaid Hassan Al-Azzawi,Baghdad,Abu Ghraib,33.32886,44.20364,M,active
BGD008790,Hawraa Ali Al-Baghdadi,Baghdad,Adhamiyah,33.3877,44.3846,F,active
BGD008791,Hussein Zaid Al-Obaidi,Baghdad,Karkh,33.33474,44.3662,M,active
BGD008792,Layla Ali Al-Basri,Baghdad,Kadhimiyah,33.42617,44.32987,F,active
BGD008793,Omar Ahmed Al-Basri,Baghdad,Abu Ghraib,33.28984,44.17696,M,active
BGD008794,Fatima Hassan Al-Hamdani,Baghdad,Kadhimiyah,33.40247,44.35793,F,active
BGD008795,Hassan Zaid Al-Zubaidi,Baghdad,Abu Ghraib,33.27547,44.20247,M,active
BGD008796,Dina Omar Al-Tamimi,Baghdad,Kadhimiyah,33.35139,44.34677,F,active
BGD008797,Mohammed Hussein Al-Basri,Baghdad,Adhamiyah,33.38229,44.37018,M,active
BGD008798,Hassan Karrar Al-Jubouri,Baghdad,Mahmudiyah,33.05901,44.37401,M,active
BGD008799,Aya Karrar Al-Mosuli,Baghdad,Karkh,33.29292,44.3307,F,active
BGD008800,Omar Yusuf Al-Janabi,Baghdad,Mansour,33.30043,44.3357,M,active
BGD008801,Hussein Hussein Al-Basri,Baghdad,Rusafa,33.31237,44.39053,M,active
BGD008802,Karrar Omar Al-Baghdadi,Baghdad,Adhamiyah,33.38363,44.37654,M,active
BGD008803,Mohammed Ahmed Al-Hamdani,Baghdad,Mansour,33.31398,44.31026,M,active
BGD008804,Ali Omar Al-Zubaidi,Baghdad,Sadr City,33.39356,44.46294,M,active
BGD008805,Mustafa Zaid Al-Obaidi,Baghdad,Rusafa,33.32467,44.42843,M,active
BGD008806,Maryam Yusuf Al-Hamdani,Baghdad,Adhamiyah,33.36321,44.33845,F,active
BGD008807,Zaid Zaid Al-Basri,Baghdad,Mansour,33.3737,44.37227,M,active
BGD008808,Maryam Yusuf Al-Baghdadi,Baghdad,Mahmudiyah,33.02742,44.36669,F,active
BGD008809,Ali Mustafa Al-Janabi,Baghdad,Sadr City,33.41811,44.42989,M,active
BGD008810,Yusuf Mohammed Al-Zubaidi,Baghdad,Adhamiyah,33.36936,44.35569,M,active
BGD008811,Rania Ali Al-Obaidi,Baghdad,Mansour,33.27775,44.34958,F,active
BGD008812,Ali Ahmed Al-Hamdani,Baghdad,Rusafa,33.35126,44.40308,M,active
BGD008813,Hawraa Omar Al-Khafaji,Baghdad,Mansour,33.35913,44.32244,F,active
BGD008814,Maryam Mohammed Al-Shammari,Baghdad,Mahmudiyah,33.05671,44.37439,F,active
BGD008815,Hawraa Omar Al-Hamdani,Baghdad,Mansour,33.29291,44.28165,F,active
BGD008816,Omar Yusuf Al-Shammari,Baghdad,Mansour,33.30611,44.32385,M,active
BGD008817,Zainab Zaid Al-Zubaidi,Baghdad,Rusafa,33.35169,44.42449,F,active
BGD008818,Dina Karrar Al-Shammari,Baghdad,Mahmudiyah,33.06291,44.30954,F,active
BGD008819,Ali Karrar Al-Shammari,Baghdad,Mansour,33.31527,44.27085,M,active
BGD008820,Ali Yusuf Al-Baghdadi,Baghdad,Mahmudiyah,33.05529,44.37376,M,active
BGD008821,Mustafa Mohammed Al-Jubouri,Baghdad,Sadr City,33.3906,44.44829,M,active
BGD008822,Layla Omar Al-Jubouri,Baghdad,Abu Ghraib,33.26712,44.15624,F,active
BGD008823,Omar Hassan Al-Azzawi,Baghdad,Kadhimiyah,33.38077,44.33259,M,active
BGD008824,Hassan Ahmed Al-Jubouri,Baghdad,Sadr City,33.37154,44.40065,M,active
BGD008825,Mohammed Karrar Al-Obaidi,Baghdad,Mansour,33.31334,44.30419,M,active
BGD008826,Ali Hussein Al-Basri,Baghdad,Abu Ghraib,33.30023,44.21383,M,active
BGD008827,Sara Ahmed Al-Mosuli,Baghdad,Abu Ghraib,33.3427,44.2166,F,active
BGD008828,Sara Ali Al-Basri,Baghdad,Sadr City,33.41775,44.48418,F,active
BGD008829,Karrar Hassan Al-Khafaji,Baghdad,Mansour,33.32021,44.28568,M,active
BGD008830,Zainab Omar Al-Jubouri,Baghdad,Rusafa,33.32954,44.41468,F,active
BGD008831,Sara Ahmed Al-Obaidi,Baghdad,Mahmudiyah,33.03873,44.36076,F,active
BGD008832,Fatima Hussein Al-Tamimi,Baghdad,Rusafa,33.35627,44.40827,F,active
BGD008833,Ahmed Ali Al-Saadi,Baghdad,Sadr City,33.38558,44.447,M,active
BGD008834,Yusuf Karrar Al-Baghdadi,Baghdad,Sadr City,33.4171,44.46623,M,active
BGD008835,Yusuf Ahmed Al-Azzawi,Baghdad,Mansour,33.35,44.32114,M,active
BGD008836,Hawraa Zaid Al-Shammari,Baghdad,Adhamiyah,33.41133,44.37545,F,active
BGD008837,Ahmed Mustafa Al-Mosuli,Baghdad,Mansour,33.32121,44.33272,M,active
BGD008838,Fatima Mustafa Al-Khafaji,Baghdad,Karkh,33.3259,44.36289,F,active
BGD008839,Fatima Ali Al-Rubaie,Baghdad,Abu Ghraib,33.29112,44.17479,F,active
BGD008840,Hawraa Hussein Al-Mosuli,Baghdad,Abu Ghraib,33.29597,44.20941,F,active
BGD008841,Aya Hassan Al-Obaidi,Baghdad,Karkh,33.314,44.39909,F,active
BGD008842,Zaid Karrar Al-Khafaji,Baghdad,Adhamiyah,33.38657,44.38105,M,active
BGD008843,Mustafa Karrar Al-Jubouri,Baghdad,Sadr City,33.35942,44.43962,M,active
BGD008844,Zaid Omar Al-Janabi,Baghdad,Adhamiyah,33.3688,44.40024,M,active
BGD008845,Noor Hassan Al-Khafaji,Baghdad,Adhamiyah,33.36391,44.39182,F,active
BGD008846,Sara Omar Al-Khafaji,Baghdad,Kadhimiyah,33.39461,44.35246,F,active
BGD008847,Ali Hassan Al-Baghdadi,Baghdad,Rusafa,33.30235,44.46127,M,active
BGD008848,Zaid Hussein Al-Rubaie,Baghdad,Adhamiyah,33.422,44.38312,M,active
BGD008849,Sara Karrar Al-Baghdadi,Baghdad,Adhamiyah,33.38057,44.37149,F,active
BGD008850,Zainab Hussein Al-Jubouri,Baghdad,Abu Ghraib,33.29238,44.141,F,active
BGD008851,Noor Hassan Al-Shammari,Baghdad,Karkh,33.31414,44.31065,F,active
BGD008852,Fatima Karrar Al-Janabi,Baghdad,Karkh,33.33041,44.35093,F,active
BGD008853,Hussein Ali Al-Khafaji,Baghdad,Adhamiyah,33.38364,44.36834,M,active
BGD008854,Omar Ahmed Al-Obaidi,Baghdad,Sadr City,33.4078,44.43509,M,active
BGD008855,Zaid Yusuf Al-Zubaidi,Baghdad,Abu Ghraib,33.3054,44.15198,M,active
BGD008856,Hawraa Yusuf Al-Baghdadi,Baghdad,Kadhimiyah,33.37804,44.31404,F,active
BGD008857,Mustafa Zaid Al-Jubouri,Baghdad,Mahmudiyah,33.06179,44.3826,M,active
BGD008858,Mohammed Ahmed Al-Janabi,Baghdad,Mansour,33.36788,44.3617,M,active
BGD008859,Omar Ali Al-Rubaie,Baghdad,Adhamiyah,33.4052,44.40535,M,active
BGD008860,Hawraa Hassan Al-Basri,Baghdad,Abu Ghraib,33.28176,44.18493,F,active
BGD008861,Mustafa Mohammed Al-Dulaimi,Baghdad,Mansour,33.30201,44.27386,M,active
BGD008862,Rania Omar Al-Rubaie,Baghdad,Mansour,33.31498,44.35575,F,active
BGD008863,Zainab Mohammed Al-Hamdani,Baghdad,Kadhimiyah,33.37089,44.3048,F,active
BGD008864,Hassan Mustafa Al-Zubaidi,Baghdad,Abu Ghraib,33.33617,44.18266,M,active
BGD008865,Layla Ahmed Al-Hamdani,Baghdad,Abu Ghraib,33.28673,44.16031,F,active
BGD008866,Sara Hussein Al-Tamimi,Baghdad,Sadr City,33.34669,44.46295,F,active
BGD008867,Ahmed Hassan Al-Dulaimi,Baghdad,Sadr City,33.42808,44.44277,M,active
BGD008868,Hassan Ahmed Al-Azzawi,Baghdad,Mahmudiyah,33.07143,44.34061,M,active
BGD008869,Rania Ahmed Al-Hamdani,Baghdad,Abu Ghraib,33.29166,44.17504,F,active
BGD008870,Layla Zaid Al-Obaidi,Baghdad,Abu Ghraib,33.29598,44.21712,F,active
BGD008871,Hassan Ahmed Al-Basri,Baghdad,Abu Ghraib,33.30129,44.17163,M,active
BGD008872,Noor Yusuf Al-Obaidi,Baghdad,Sadr City,33.38317,44.44948,F,active
BGD008873,Ahmed Mustafa Al-Hamdani,Baghdad,Karkh,33.32088,44.38434,M,active
BGD008874,Fatima Zaid Al-Hamdani,Baghdad,Sadr City,33.38064,44.42702,F,active
BGD008875,Hassan Hussein Al-Obaidi,Baghdad,Abu Ghraib,33.38183,44.17398,M,active
BGD008876,Layla Karrar Al-Jubouri,Baghdad,Adhamiyah,33.33463,44.32842,F,active
BGD008877,Aya Mustafa Al-Janabi,Baghdad,Abu Ghraib,33.27383,44.1414,F,active
BGD008878,Sara Karrar Al-Baghdadi,Baghdad,Karkh,33.28639,44.39528,F,active
BGD008879,Karrar Omar Al-Azzawi,Baghdad,Karkh,33.31665,44.39182,M,active
BGD008880,Sara Zaid Al-Tamimi,Baghdad,Karkh,33.34126,44.36499,F,active
BGD008881,Sara Zaid Al-Basri,Baghdad,Abu Ghraib,33.29936,44.1488,F,active
BGD008882,Noor Ahmed Al-Azzawi,Baghdad,Sadr City,33.42474,44.44323,F,active
BGD008883,Hassan Hussein Al-Zubaidi,Baghdad,Rusafa,33.37363,44.35674,M,active
BGD008884,Fatima Yusuf Al-Khafaji,Baghdad,Adhamiyah,33.39759,44.37347,F,active
BGD008885,Dina Ahmed Al-Dulaimi,Baghdad,Adhamiyah,33.40338,44.3536,F,active
BGD008886,Mohammed Mustafa Al-Khafaji,Baghdad,Sadr City,33.35025,44.4393,M,active
BGD008887,Hawraa Mustafa Al-Baghdadi,Baghdad,Karkh,33.34083,44.36015,F,active
BGD008888,Zainab Zaid Al-Saadi,Baghdad,Mansour,33.37057,44.30148,F,active
BGD008889,Karrar Ali Al-Hamdani,Baghdad,Karkh,33.30282,44.34499,M,active
BGD008890,Layla Karrar Al-Basri,Baghdad,Kadhimiyah,33.35983,44.34949,F,active
BGD008891,Sara Omar Al-Jubouri,Baghdad,Karkh,33.31244,44.3547,F,active
BGD008892,Rania Mohammed Al-Saadi,Baghdad,Sadr City,33.39093,44.45141,F,active
BGD008893,Zainab Omar Al-Tamimi,Baghdad,Adhamiyah,33.36235,44.36879,F,active
BGD008894,Ahmed Yusuf Al-Baghdadi,Baghdad,Mansour,33.35414,44.32626,M,active
BGD008895,Layla Omar Al-Basri,Baghdad,Mansour,33.31034,44.30404,F,active
BGD008896,Noor Omar Al-Hamdani,Baghdad,Kadhimiyah,33.37753,44.34628,F,active
BGD008897,Yusuf Mustafa Al-Khafaji,Baghdad,Mahmudiyah,33.07828,44.32672,M,active
BGD008898,Fatima Mohammed Al-Basri,Baghdad,Sadr City,33.42572,44.43951,F,active
BGD008899,Sara Mustafa Al-Tamimi,Baghdad,Rusafa,33.32122,44.4292,F,active
BGD008900,Layla Hussein Al-Shammari,Baghdad,Adhamiyah,33.36485,44.34693,F,active
BGD008901,Aya Ahmed Al-Khafaji,Baghdad,Sadr City,33.38536,44.45675,F,active
BGD008902,Fatima Mustafa Al-Jubouri,Baghdad,Mahmudiyah,33.08105,44.35414,F,active
BGD008903,Fatima Hussein Al-Obaidi,Baghdad,Sadr City,33.39702,44.43635,F,active
BGD008904,Noor Hussein Al-Janabi,Baghdad,Karkh,33.32392,44.36596,F,active
BGD008905,Hassan Hassan Al-Mosuli,Baghdad,Sadr City,33.34175,44.48464,M,active
BGD008906,Aya Hussein Al-Mosuli,Baghdad,Adhamiyah,33.34282,44.34344,F,active
BGD008907,Sara Ahmed Al-Shammari,Baghdad,Mansour,33.29275,44.28292,F,active
BGD008908,Karrar Ali Al-Jubouri,Baghdad,Mansour,33.36162,44.32116,M,active
BGD008909,Noor Hussein Al-Azzawi,Baghdad,Mansour,33.33855,44.37878,F,active
BGD008910,Omar Zaid Al-Basri,Baghdad,Kadhimiyah,33.37038,44.33352,M,active
BGD008911,Hussein Ali Al-Baghdadi,Baghdad,Rusafa,33.35255,44.43271,M,active
BGD008912,Aya Karrar Al-Azzawi,Baghdad,Kadhimiyah,33.37518,44.30103,F,active
BGD008913,Aya Zaid Al-Dulaimi,Baghdad,Rusafa,33.33815,44.39963,F,active
BGD008914,Maryam Yusuf Al-Shammari,Baghdad,Sadr City,33.37445,44.43926,F,active
